"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.input0","Input.output0","Input.srno0","Input.model0","Input.input1","Input.output1","Input.srno1","Input.model1","Input.input2","Input.output2","Input.srno2","Input.model2","Input.input3","Input.output3","Input.srno3","Input.model3","Input.input4","Input.output4","Input.srno4","Input.model4","Input.input5","Input.output5","Input.srno5","Input.model5","Input.input6","Input.output6","Input.srno6","Input.model6","Input.input7","Input.output7","Input.srno7","Input.model7","Input.input8","Input.output8","Input.srno8","Input.model8","Input.input9","Input.output9","Input.srno9","Input.model9","Answer.P0","Answer.P1","Answer.P2","Answer.P3","Answer.P4","Answer.P5","Answer.P6","Answer.P7","Answer.P8","Answer.P9","Approve","Reject"
"38DCH97KHH7FGDISX133AB4VFSCJQG","3DCJP2JIFKLJRQF3JQG2VFRD42U3CN","Movie Dialogue Analysis","Analyze the Fluency of a synthetically generated Movie Dialogue Script","conversation, dialogue, scriptbot","$0.15","Sun Apr 29 08:56:35 PDT 2018","3","BatchId:3213367;OriginalHitTemplateId:926051491;","86400","864000","Sun May 20 08:56:35 PDT 2018","","","3E47SOBEYR1HDLMW03MA3PW16QICIU","A1G187YBG0DVMQ","Submitted","Sun Apr 29 09:17:49 PDT 2018","Sun Apr 29 09:47:27 PDT 2018","Wed May 09 09:47:27 PDT 2018","","","","1778","100% (76/76)","100% (71/71)","100% (50/50)","cole , i want to get to the farm , make sure little jim and the girls are okay .","i want girls in the city","676","tsim esim MMI B=10","i just want the job .","jack , you 're not the usual type we get here .","28","true","yes , papa , name it . name it . i 'll do anything you say !","you 'r e a liar !","673","TA seq2seq B=10 Bias=2","let 's keep our eyes on the road , deckard .","it 's time to go home","348","TA seq2seq B=10 Bias=2","why not religion , dad ?","why did dad do it ?","18","tsim esim MMI B=10","yes , papa , name it . name it . i 'll do anything you say !","what 's your name again ?","673","MMI B=(200)","miss price ! miss price , please !","get your fucking hands off me ! what the hell is going on here ?","339","true","and lord we ask finally that you send an angel to look after and protect our beloved son , adam . amen .","i think god is in heaven","688","tsim esim length penalty B=10","so he 's won .","no .","8","true","easy does it , evan ! don 't be a bad boy or i 'll tell mommy you were naughty .","come on boys let 's go !","690","tsim esim MMI B=200","1","2","-1","-2","-1","1","0","1","2","0"
"38DCH97KHH7FGDISX133AB4VFSCJQG","3DCJP2JIFKLJRQF3JQG2VFRD42U3CN","Movie Dialogue Analysis","Analyze the Fluency of a synthetically generated Movie Dialogue Script","conversation, dialogue, scriptbot","$0.15","Sun Apr 29 08:56:35 PDT 2018","3","BatchId:3213367;OriginalHitTemplateId:926051491;","86400","864000","Sun May 20 08:56:35 PDT 2018","","","3SBEHTYCWO8UGON1WV4Z0GOK9E1IY9","ATMAPM6IARNLW","Submitted","Sun Apr 29 09:33:56 PDT 2018","Sun Apr 29 09:36:01 PDT 2018","Wed May 09 09:36:01 PDT 2018","","","","125","0% (0/0)","0% (0/0)","0% (0/0)","cole , i want to get to the farm , make sure little jim and the girls are okay .","i want girls in the city","676","tsim esim MMI B=10","i just want the job .","jack , you 're not the usual type we get here .","28","true","yes , papa , name it . name it . i 'll do anything you say !","you 'r e a liar !","673","TA seq2seq B=10 Bias=2","let 's keep our eyes on the road , deckard .","it 's time to go home","348","TA seq2seq B=10 Bias=2","why not religion , dad ?","why did dad do it ?","18","tsim esim MMI B=10","yes , papa , name it . name it . i 'll do anything you say !","what 's your name again ?","673","MMI B=(200)","miss price ! miss price , please !","get your fucking hands off me ! what the hell is going on here ?","339","true","and lord we ask finally that you send an angel to look after and protect our beloved son , adam . amen .","i think god is in heaven","688","tsim esim length penalty B=10","so he 's won .","no .","8","true","easy does it , evan ! don 't be a bad boy or i 'll tell mommy you were naughty .","come on boys let 's go !","690","tsim esim MMI B=200","1","1","2","1","-1","0","1","0","1","1"
"38DCH97KHH7FGDISX133AB4VFSCJQG","3DCJP2JIFKLJRQF3JQG2VFRD42U3CN","Movie Dialogue Analysis","Analyze the Fluency of a synthetically generated Movie Dialogue Script","conversation, dialogue, scriptbot","$0.15","Sun Apr 29 08:56:35 PDT 2018","3","BatchId:3213367;OriginalHitTemplateId:926051491;","86400","864000","Sun May 20 08:56:35 PDT 2018","","","3W2LOLRXLCKCPI13I3XH50A0YV7RKN","A188SHJZPHE8BA","Submitted","Sun Apr 29 08:58:53 PDT 2018","Sun Apr 29 09:25:53 PDT 2018","Wed May 09 09:25:53 PDT 2018","","","","1620","0% (0/0)","0% (0/0)","0% (0/0)","cole , i want to get to the farm , make sure little jim and the girls are okay .","i want girls in the city","676","tsim esim MMI B=10","i just want the job .","jack , you 're not the usual type we get here .","28","true","yes , papa , name it . name it . i 'll do anything you say !","you 'r e a liar !","673","TA seq2seq B=10 Bias=2","let 's keep our eyes on the road , deckard .","it 's time to go home","348","TA seq2seq B=10 Bias=2","why not religion , dad ?","why did dad do it ?","18","tsim esim MMI B=10","yes , papa , name it . name it . i 'll do anything you say !","what 's your name again ?","673","MMI B=(200)","miss price ! miss price , please !","get your fucking hands off me ! what the hell is going on here ?","339","true","and lord we ask finally that you send an angel to look after and protect our beloved son , adam . amen .","i think god is in heaven","688","tsim esim length penalty B=10","so he 's won .","no .","8","true","easy does it , evan ! don 't be a bad boy or i 'll tell mommy you were naughty .","come on boys let 's go !","690","tsim esim MMI B=200","2","2","1","1","0","-2","2","2","2","0"
"32CXT5U14G8IOPTQN6QHVMS622OU8C","3DCJP2JIFKLJRQF3JQG2VFRD42U3CN","Movie Dialogue Analysis","Analyze the Fluency of a synthetically generated Movie Dialogue Script","conversation, dialogue, scriptbot","$0.15","Sun Apr 29 08:56:35 PDT 2018","3","BatchId:3213367;OriginalHitTemplateId:926051491;","86400","864000","Sun May 20 08:56:35 PDT 2018","","","3GM6G9ZBKO2KVLEY74FSKS3MBLZTM7","A1G187YBG0DVMQ","Submitted","Sun Apr 29 08:57:43 PDT 2018","Sun Apr 29 09:00:25 PDT 2018","Wed May 09 09:00:25 PDT 2018","","","","162","100% (76/76)","100% (71/71)","100% (50/50)","okay , jason , your move .","you 'r e gonna be okay","350","MMI B=(200)","no , thank you .","i 'd like some tea , please .","6","true","i 'm a little worried about the ... ... about how much bleeding is okay .","well i m not sure i can handle that","691","tsim esim length penalty B=10","well i was right . you are a sentimentalist .","well i hope you 'r e good","355","tsim esim length penalty B=10","cliff , i must warn you . i know how to defend myself .","how many drinks do you know ?","349","tsim esim MMI B=200","i don 't get it . why didn 't you go for it just now ?","you know mom i don 't think i can do it","681","tsim esim MMI B=10","london . the world council of ministers meets soon on global defence . if you can control the weather , you control the world .","and the minister of wales !","679","tsim esim length penalty B=10","he 's right on the heading .","all right , he 's on final now ! put out all runway lights except niner .","337","true","no , thank you .","thank you ma 'a m but i 'm not in the mood for tea","6","tsim esim MMI B=200","no bodies , no west ...","no no no no no no","17","MMI B=(200)","-2","-1","1","-2","-2","0","0","1","-2","0"
"32CXT5U14G8IOPTQN6QHVMS622OU8C","3DCJP2JIFKLJRQF3JQG2VFRD42U3CN","Movie Dialogue Analysis","Analyze the Fluency of a synthetically generated Movie Dialogue Script","conversation, dialogue, scriptbot","$0.15","Sun Apr 29 08:56:35 PDT 2018","3","BatchId:3213367;OriginalHitTemplateId:926051491;","86400","864000","Sun May 20 08:56:35 PDT 2018","","","3NGI5ARFTUAP74Z2X1NAVQEMO7N1P6","A1WR7N7SIYSRHQ","Submitted","Sun Apr 29 09:27:51 PDT 2018","Sun Apr 29 09:29:08 PDT 2018","Wed May 09 09:29:08 PDT 2018","","","","77","0% (0/0)","0% (0/0)","0% (0/0)","okay , jason , your move .","you 'r e gonna be okay","350","MMI B=(200)","no , thank you .","i 'd like some tea , please .","6","true","i 'm a little worried about the ... ... about how much bleeding is okay .","well i m not sure i can handle that","691","tsim esim length penalty B=10","well i was right . you are a sentimentalist .","well i hope you 'r e good","355","tsim esim length penalty B=10","cliff , i must warn you . i know how to defend myself .","how many drinks do you know ?","349","tsim esim MMI B=200","i don 't get it . why didn 't you go for it just now ?","you know mom i don 't think i can do it","681","tsim esim MMI B=10","london . the world council of ministers meets soon on global defence . if you can control the weather , you control the world .","and the minister of wales !","679","tsim esim length penalty B=10","he 's right on the heading .","all right , he 's on final now ! put out all runway lights except niner .","337","true","no , thank you .","thank you ma 'a m but i 'm not in the mood for tea","6","tsim esim MMI B=200","no bodies , no west ...","no no no no no no","17","MMI B=(200)","0","-1","1","1","0","1","1","1","0","1"
"32CXT5U14G8IOPTQN6QHVMS622OU8C","3DCJP2JIFKLJRQF3JQG2VFRD42U3CN","Movie Dialogue Analysis","Analyze the Fluency of a synthetically generated Movie Dialogue Script","conversation, dialogue, scriptbot","$0.15","Sun Apr 29 08:56:35 PDT 2018","3","BatchId:3213367;OriginalHitTemplateId:926051491;","86400","864000","Sun May 20 08:56:35 PDT 2018","","","3NGI5ARFTUAP74Z2X1NAVQEMO8VP14","A3JHXEH79DJ83L","Submitted","Sun Apr 29 11:08:44 PDT 2018","Sun Apr 29 11:10:03 PDT 2018","Wed May 09 11:10:03 PDT 2018","","","","79","0% (0/0)","0% (0/0)","0% (0/0)","okay , jason , your move .","you 'r e gonna be okay","350","MMI B=(200)","no , thank you .","i 'd like some tea , please .","6","true","i 'm a little worried about the ... ... about how much bleeding is okay .","well i m not sure i can handle that","691","tsim esim length penalty B=10","well i was right . you are a sentimentalist .","well i hope you 'r e good","355","tsim esim length penalty B=10","cliff , i must warn you . i know how to defend myself .","how many drinks do you know ?","349","tsim esim MMI B=200","i don 't get it . why didn 't you go for it just now ?","you know mom i don 't think i can do it","681","tsim esim MMI B=10","london . the world council of ministers meets soon on global defence . if you can control the weather , you control the world .","and the minister of wales !","679","tsim esim length penalty B=10","he 's right on the heading .","all right , he 's on final now ! put out all runway lights except niner .","337","true","no , thank you .","thank you ma 'a m but i 'm not in the mood for tea","6","tsim esim MMI B=200","no bodies , no west ...","no no no no no no","17","MMI B=(200)","1","0","0","-1","-2","-2","-2","2","-2","0"
"3ZVPAMTJWN851C7R2A70IOMKJMXRGL","3DCJP2JIFKLJRQF3JQG2VFRD42U3CN","Movie Dialogue Analysis","Analyze the Fluency of a synthetically generated Movie Dialogue Script","conversation, dialogue, scriptbot","$0.15","Sun Apr 29 08:56:36 PDT 2018","3","BatchId:3213367;OriginalHitTemplateId:926051491;","86400","864000","Sun May 20 08:56:36 PDT 2018","","","3DEL4X4EL7QR6JCWVH403QBZXR4YXO","A2M9HSZQV19DYS","Submitted","Sun Apr 29 09:27:33 PDT 2018","Sun Apr 29 09:29:56 PDT 2018","Wed May 09 09:29:56 PDT 2018","","","","143","0% (0/0)","0% (0/0)","0% (0/0)","all right !","when do the girls get to the party ?","12","true","he 's going to make a good spy ... that 's not bad for the first day .","he 's got a lot of work to do","696","TA seq2seq B=10 Bias=2","i couldn 't resist them .","in the meantime you 'r e going to have to take them away","25","tsim esim MMI B=200","london . the world council of ministers meets soon on global defence . if you can control the weather , you control the world .","and the world is full of surprises","679","tsim esim MMI B=200","okay . i think that 's it . he rises and walks to the door .","i think it 's time to go home","684","TA seq2seq B=10 Bias=2","now i think we really do understand one another .","so what do you think ?","363","MMI B=(200)","`` the fidelity bank and trust was robbed on tuesday by a gang of twenty heavily armed men . ''","the police department had no idea what they were doing","677","tsim esim length penalty B=10","flame-units only . i want rifles slung .","i want guns and ammunition !","338","tsim esim MMI B=10","go ahead to the saloon . but don 't get too drunk !","me get heap firewater --","341","true","yeah , you were saying ?","you 'r e a liar !","22","TA seq2seq B=10 Bias=2","1","1","1","0","2","2","2","1","2","2"
"3ZVPAMTJWN851C7R2A70IOMKJMXRGL","3DCJP2JIFKLJRQF3JQG2VFRD42U3CN","Movie Dialogue Analysis","Analyze the Fluency of a synthetically generated Movie Dialogue Script","conversation, dialogue, scriptbot","$0.15","Sun Apr 29 08:56:36 PDT 2018","3","BatchId:3213367;OriginalHitTemplateId:926051491;","86400","864000","Sun May 20 08:56:36 PDT 2018","","","3EJJQNKU9SALNS0VCIUKS8U86E4HRA","A1G187YBG0DVMQ","Submitted","Sun Apr 29 09:01:41 PDT 2018","Sun Apr 29 09:23:48 PDT 2018","Wed May 09 09:23:48 PDT 2018","","","","1327","100% (76/76)","100% (71/71)","100% (50/50)","all right !","when do the girls get to the party ?","12","true","he 's going to make a good spy ... that 's not bad for the first day .","he 's got a lot of work to do","696","TA seq2seq B=10 Bias=2","i couldn 't resist them .","in the meantime you 'r e going to have to take them away","25","tsim esim MMI B=200","london . the world council of ministers meets soon on global defence . if you can control the weather , you control the world .","and the world is full of surprises","679","tsim esim MMI B=200","okay . i think that 's it . he rises and walks to the door .","i think it 's time to go home","684","TA seq2seq B=10 Bias=2","now i think we really do understand one another .","so what do you think ?","363","MMI B=(200)","`` the fidelity bank and trust was robbed on tuesday by a gang of twenty heavily armed men . ''","the police department had no idea what they were doing","677","tsim esim length penalty B=10","flame-units only . i want rifles slung .","i want guns and ammunition !","338","tsim esim MMI B=10","go ahead to the saloon . but don 't get too drunk !","me get heap firewater --","341","true","yeah , you were saying ?","you 'r e a liar !","22","TA seq2seq B=10 Bias=2","-2","-2","-1","0","2","1","1","-2","-2","0"
"3ZVPAMTJWN851C7R2A70IOMKJMXRGL","3DCJP2JIFKLJRQF3JQG2VFRD42U3CN","Movie Dialogue Analysis","Analyze the Fluency of a synthetically generated Movie Dialogue Script","conversation, dialogue, scriptbot","$0.15","Sun Apr 29 08:56:36 PDT 2018","3","BatchId:3213367;OriginalHitTemplateId:926051491;","86400","864000","Sun May 20 08:56:36 PDT 2018","","","3WMOAN2SRC25QV3NO0U7YPG7DWSNVK","AFQKLIYNCVZTL","Submitted","Sun Apr 29 09:20:40 PDT 2018","Sun Apr 29 11:23:07 PDT 2018","Wed May 09 11:23:07 PDT 2018","","","","7347","0% (0/0)","0% (0/0)","0% (0/0)","all right !","when do the girls get to the party ?","12","true","he 's going to make a good spy ... that 's not bad for the first day .","he 's got a lot of work to do","696","TA seq2seq B=10 Bias=2","i couldn 't resist them .","in the meantime you 'r e going to have to take them away","25","tsim esim MMI B=200","london . the world council of ministers meets soon on global defence . if you can control the weather , you control the world .","and the world is full of surprises","679","tsim esim MMI B=200","okay . i think that 's it . he rises and walks to the door .","i think it 's time to go home","684","TA seq2seq B=10 Bias=2","now i think we really do understand one another .","so what do you think ?","363","MMI B=(200)","`` the fidelity bank and trust was robbed on tuesday by a gang of twenty heavily armed men . ''","the police department had no idea what they were doing","677","tsim esim length penalty B=10","flame-units only . i want rifles slung .","i want guns and ammunition !","338","tsim esim MMI B=10","go ahead to the saloon . but don 't get too drunk !","me get heap firewater --","341","true","yeah , you were saying ?","you 'r e a liar !","22","TA seq2seq B=10 Bias=2","1","0","1","2","2","2","2","1","-2","1"
"31KSVEGZ34X1YYXRHFBI4R88DANWRP","3DCJP2JIFKLJRQF3JQG2VFRD42U3CN","Movie Dialogue Analysis","Analyze the Fluency of a synthetically generated Movie Dialogue Script","conversation, dialogue, scriptbot","$0.15","Sun Apr 29 08:56:36 PDT 2018","3","BatchId:3213367;OriginalHitTemplateId:926051491;","86400","864000","Sun May 20 08:56:36 PDT 2018","","","30BXRYBRP52QVOHHBC4QF72PYTIWHR","A1G187YBG0DVMQ","Submitted","Sun Apr 29 08:58:00 PDT 2018","Sun Apr 29 09:08:40 PDT 2018","Wed May 09 09:08:40 PDT 2018","","","","640","100% (76/76)","100% (71/71)","100% (50/50)","what you think , mozart , is scarcely the point . it is what his majesty thinks that counts .","i am king of the palace","674","tsim esim length penalty B=10","the forensic lads seem to feel that some sort of animal was involved , that 's true , but i hardly think ...","it 's kind of hard to believe","675","tsim esim MMI B=10","we don 't get the power back , our air 's gon na go bad .","get the plane out of there !!","698","tsim esim MMI B=200","well i was right . you are a sentimentalist .","stay where you are . i don 't know what you 're talking about .","355","true","yeah , you were saying ?","yeah but dad 's not a bad guy","22","tsim esim MMI B=10","there 's only four of them ...","there 's no sign of them","343","MMI B=(200)","no , thank you .","i 'm so glad you came","6","MMI B=(200)","maybe it went out . should someone check it ?","maybe it costs a lot of money","353","tsim esim MMI B=10","what you think , mozart , is scarcely the point . it is what his majesty thinks that counts .","i hope you 'r e right","674","TA seq2seq B=10 Bias=2","no bodies , no west ...","no more bodies in the west","17","tsim esim MMI B=200","-1","2","-2","-1","-2","0","-2","0","1","1"
